LOCATION,Country,FREQUENCY,MEASURE,UNIT_MEASURE,TIME,Value
CAN,Canada,M,CPI,IX,1920-11,8.928102
CAN,Canada,M,CPI,IX,1920-10,9.086121
CAN,Canada,M,CPI,IX,1920-09,9.086121
CAN,Canada,M,CPI,IX,1920-08,9.24414
CAN,Canada,M,CPI,IX,1920-07,9.32315
CAN,Canada,M,CPI,IX,1920-06,9.32315
CAN,Canada,M,CPI,IX,1920-05,9.165131
CAN,Canada,M,CPI,IX,1920-04,8.928102
CAN,Canada,M,CPI,IX,1920-03,8.849092
CAN,Canada,M,CPI,IX,1920-02,8.533052
CAN,Canada,M,CPI,IX,1920-01,8.375033
CAN,Canada,M,CPI,IX,1919-12,8.058994
CAN,Canada,M,CPI,IX,1919-11,7.979984
CAN,Canada,M,CPI,IX,1919-10,7.900974
CAN,Canada,M,CPI,IX,1919-09,7.900974
CAN,Canada,M,CPI,IX,1919-08,7.900974
CAN,Canada,M,CPI,IX,1919-07,7.742955
CAN,Canada,M,CPI,IX,1919-06,7.663945
CAN,Canada,M,CPI,IX,1919-05,7.663945
CAN,Canada,M,CPI,IX,1919-04,7.426916
CAN,Canada,M,CPI,IX,1919-03,7.426916
CAN,Canada,M,CPI,IX,1919-02,7.426916
CAN,Canada,M,CPI,IX,1919-01,7.505926
CAN,Canada,M,CPI,IX,1918-12,7.426916
CAN,Canada,M,CPI,IX,1918-11,7.426916
CAN,Canada,M,CPI,IX,1918-10,7.347906
CAN,Canada,M,CPI,IX,1918-09,7.268897
CAN,Canada,M,CPI,IX,1918-08,7.268897
CAN,Canada,M,CPI,IX,1918-07,7.031867
CAN,Canada,M,CPI,IX,1918-06,6.952857
CAN,Canada,M,CPI,IX,1918-05,6.873848
CAN,Canada,M,CPI,IX,1918-04,6.794838
CAN,Canada,M,CPI,IX,1934-03,5.767711
CAN,Canada,M,CPI,IX,1934-02,5.688702
CAN,Canada,M,CPI,IX,1934-01,5.688702
CAN,Canada,M,CPI,IX,1933-12,5.609692
CAN,Canada,M,CPI,IX,1933-11,5.609692
CAN,Canada,M,CPI,IX,1933-10,5.609692
CAN,Canada,M,CPI,IX,1933-09,5.688702
CAN,Canada,M,CPI,IX,1933-08,5.688702
CAN,Canada,M,CPI,IX,1933-07,5.609692
CAN,Canada,M,CPI,IX,1933-06,5.609692
CAN,Canada,M,CPI,IX,1933-05,5.609692
CAN,Canada,M,CPI,IX,1933-04,5.609692
CAN,Canada,M,CPI,IX,1933-03,5.609692
CAN,Canada,M,CPI,IX,1933-02,5.688702
CAN,Canada,M,CPI,IX,1933-01,5.688702
CAN,Canada,M,CPI,IX,1932-12,5.767711
CAN,Canada,M,CPI,IX,1932-11,5.767711
CAN,Canada,M,CPI,IX,1932-10,5.767711
CAN,Canada,M,CPI,IX,1932-09,5.846721
CAN,Canada,M,CPI,IX,1932-08,5.846721
CAN,Canada,M,CPI,IX,1932-07,5.846721
CAN,Canada,M,CPI,IX,1932-06,5.846721
CAN,Canada,M,CPI,IX,1932-05,5.846721
CAN,Canada,M,CPI,IX,1932-04,6.004741
CAN,Canada,M,CPI,IX,1932-03,6.004741
CAN,Canada,M,CPI,IX,1932-02,6.004741
CAN,Canada,M,CPI,IX,1932-01,6.16276
CAN,Canada,M,CPI,IX,1931-12,6.24177
CAN,Canada,M,CPI,IX,1931-11,6.24177
CAN,Canada,M,CPI,IX,1931-10,6.24177
CAN,Canada,M,CPI,IX,1931-09,6.399789
CAN,Canada,M,CPI,IX,1931-08,6.478799
CAN,Canada,M,CPI,IX,1931-07,6.399789
CAN,Canada,M,CPI,IX,1931-06,6.478799
CAN,Canada,M,CPI,IX,1931-05,6.557809
CAN,Canada,M,CPI,IX,1931-04,6.636818
CAN,Canada,M,CPI,IX,1931-03,6.715828
CAN,Canada,M,CPI,IX,1931-02,6.794838
CAN,Canada,M,CPI,IX,1931-01,6.873848
CAN,Canada,M,CPI,IX,1930-12,6.952857
CAN,Canada,M,CPI,IX,1930-11,7.031867
CAN,Canada,M,CPI,IX,1930-10,7.031867
CAN,Canada,M,CPI,IX,1930-09,7.031867
CAN,Canada,M,CPI,IX,1930-08,7.268897
CAN,Canada,M,CPI,IX,1930-07,7.268897
CAN,Canada,M,CPI,IX,1930-06,7.268897
CAN,Canada,M,CPI,IX,1930-05,7.268897
CAN,Canada,M,CPI,IX,1930-04,7.268897
CAN,Canada,M,CPI,IX,1930-03,7.347906
CAN,Canada,M,CPI,IX,1930-02,7.426916
CAN,Canada,M,CPI,IX,1930-01,7.426916
CAN,Canada,M,CPI,IX,1929-12,7.426916
CAN,Canada,M,CPI,IX,1929-11,7.347906
CAN,Canada,M,CPI,IX,1929-10,7.347906
CAN,Canada,M,CPI,IX,1929-09,7.268897
CAN,Canada,M,CPI,IX,1929-08,7.268897
CAN,Canada,M,CPI,IX,1929-07,7.268897
CAN,Canada,M,CPI,IX,1929-06,7.268897
CAN,Canada,M,CPI,IX,1929-05,7.268897
CAN,Canada,M,CPI,IX,1929-04,7.189887
CAN,Canada,M,CPI,IX,1929-03,7.268897
CAN,Canada,M,CPI,IX,1929-02,7.268897
CAN,Canada,M,CPI,IX,1929-01,7.268897
CAN,Canada,M,CPI,IX,1928-12,7.268897
CAN,Canada,M,CPI,IX,1928-11,7.268897
CAN,Canada,M,CPI,IX,1928-10,7.268897
CAN,Canada,M,CPI,IX,1928-09,7.268897
CAN,Canada,M,CPI,IX,1928-08,7.268897
CAN,Canada,M,CPI,IX,1928-07,7.110877
CAN,Canada,M,CPI,IX,1928-06,7.110877
CAN,Canada,M,CPI,IX,1928-05,7.110877
CAN,Canada,M,CPI,IX,1928-04,7.189887
CAN,Canada,M,CPI,IX,1928-03,7.189887
CAN,Canada,M,CPI,IX,1928-02,7.268897
CAN,Canada,M,CPI,IX,1928-01,7.268897
CAN,Canada,M,CPI,IX,1927-12,7.189887
CAN,Canada,M,CPI,IX,1927-11,7.189887
CAN,Canada,M,CPI,IX,1927-10,7.110877
CAN,Canada,M,CPI,IX,1927-09,7.110877
CAN,Canada,M,CPI,IX,1927-08,7.110877
CAN,Canada,M,CPI,IX,1927-07,7.189887
CAN,Canada,M,CPI,IX,1927-06,7.110877
CAN,Canada,M,CPI,IX,1927-05,7.110877
CAN,Canada,M,CPI,IX,1927-04,7.110877
CAN,Canada,M,CPI,IX,1927-03,7.189887
CAN,Canada,M,CPI,IX,1927-02,7.268897
CAN,Canada,M,CPI,IX,1927-01,7.268897
CAN,Canada,M,CPI,IX,1926-12,7.268897
CAN,Canada,M,CPI,IX,1926-11,7.268897
CAN,Canada,M,CPI,IX,1926-10,7.268897
CAN,Canada,M,CPI,IX,1926-09,7.268897
CAN,Canada,M,CPI,IX,1926-08,7.268897
CAN,Canada,M,CPI,IX,1926-07,7.268897
CAN,Canada,M,CPI,IX,1926-06,7.268897
CAN,Canada,M,CPI,IX,1926-05,7.268897
CAN,Canada,M,CPI,IX,1926-04,7.268897
CAN,Canada,M,CPI,IX,1926-03,7.268897
CAN,Canada,M,CPI,IX,1926-02,7.268897
CAN,Canada,M,CPI,IX,1926-01,7.268897
CAN,Canada,M,CPI,IX,1925-12,7.347906
CAN,Canada,M,CPI,IX,1925-11,7.268897
CAN,Canada,M,CPI,IX,1925-10,7.268897
CAN,Canada,M,CPI,IX,1925-09,7.189887
CAN,Canada,M,CPI,IX,1925-08,7.189887
CAN,Canada,M,CPI,IX,1925-07,7.110877
CAN,Canada,M,CPI,IX,1925-06,7.110877
CAN,Canada,M,CPI,IX,1925-05,7.110877
CAN,Canada,M,CPI,IX,1925-04,7.189887
CAN,Canada,M,CPI,IX,1925-03,7.268897
CAN,Canada,M,CPI,IX,1925-02,7.268897
CAN,Canada,M,CPI,IX,1925-01,7.268897
CAN,Canada,M,CPI,IX,1924-12,7.189887
CAN,Canada,M,CPI,IX,1924-11,7.189887
CAN,Canada,M,CPI,IX,1924-10,7.110877
CAN,Canada,M,CPI,IX,1924-09,7.110877
CAN,Canada,M,CPI,IX,1924-08,7.110877
CAN,Canada,M,CPI,IX,1924-07,6.952857
CAN,Canada,M,CPI,IX,1924-06,6.952857
CAN,Canada,M,CPI,IX,1924-05,7.031867
CAN,Canada,M,CPI,IX,1924-04,7.110877
CAN,Canada,M,CPI,IX,1924-03,7.268897
CAN,Canada,M,CPI,IX,1924-02,7.268897
CAN,Canada,M,CPI,IX,1924-01,7.268897
CAN,Canada,M,CPI,IX,1923-12,7.268897
CAN,Canada,M,CPI,IX,1923-11,7.268897
CAN,Canada,M,CPI,IX,1923-10,7.268897
CAN,Canada,M,CPI,IX,1923-09,7.268897
CAN,Canada,M,CPI,IX,1923-08,7.268897
CAN,Canada,M,CPI,IX,1945-09,7.268897
CAN,Canada,M,CPI,IX,1945-08,7.268897
CAN,Canada,M,CPI,IX,1945-07,7.268897
CAN,Canada,M,CPI,IX,1945-06,7.268897
CAN,Canada,M,CPI,IX,1945-05,7.189887
CAN,Canada,M,CPI,IX,1945-04,7.189887
CAN,Canada,M,CPI,IX,1945-03,7.189887
CAN,Canada,M,CPI,IX,1945-02,7.189887
CAN,Canada,M,CPI,IX,1945-01,7.110877
CAN,Canada,M,CPI,IX,1944-12,7.110877
CAN,Canada,M,CPI,IX,1944-11,7.189887
CAN,Canada,M,CPI,IX,1944-10,7.189887
CAN,Canada,M,CPI,IX,1944-09,7.189887
CAN,Canada,M,CPI,IX,1944-08,7.189887
CAN,Canada,M,CPI,IX,1944-07,7.189887
CAN,Canada,M,CPI,IX,1944-06,7.189887
CAN,Canada,M,CPI,IX,1944-05,7.189887
CAN,Canada,M,CPI,IX,1944-04,7.189887
CAN,Canada,M,CPI,IX,1944-03,7.189887
CAN,Canada,M,CPI,IX,1944-02,7.189887
CAN,Canada,M,CPI,IX,1944-01,7.189887
CAN,Canada,M,CPI,IX,1943-12,7.268897
CAN,Canada,M,CPI,IX,1943-11,7.268897
CAN,Canada,M,CPI,IX,1943-10,7.268897
CAN,Canada,M,CPI,IX,1943-09,7.268897
CAN,Canada,M,CPI,IX,1943-08,7.189887
CAN,Canada,M,CPI,IX,1943-07,7.189887
CAN,Canada,M,CPI,IX,1943-06,7.110877
CAN,Canada,M,CPI,IX,1943-05,7.110877
CAN,Canada,M,CPI,IX,1943-04,7.110877
CAN,Canada,M,CPI,IX,1943-03,6.952857
CAN,Canada,M,CPI,IX,1943-02,6.952857
CAN,Canada,M,CPI,IX,1943-01,6.952857
CAN,Canada,M,CPI,IX,1942-12,7.110877
CAN,Canada,M,CPI,IX,1942-11,7.110877
CAN,Canada,M,CPI,IX,1942-10,7.031867
CAN,Canada,M,CPI,IX,1942-09,6.952857
CAN,Canada,M,CPI,IX,1942-08,7.031867
CAN,Canada,M,CPI,IX,1942-07,7.031867
CAN,Canada,M,CPI,IX,1942-06,6.952857
CAN,Canada,M,CPI,IX,1942-05,6.952857
CAN,Canada,M,CPI,IX,1942-04,6.952857
CAN,Canada,M,CPI,IX,1942-03,6.952857
CAN,Canada,M,CPI,IX,1942-02,6.873848
CAN,Canada,M,CPI,IX,1942-01,6.873848
CAN,Canada,M,CPI,IX,1941-12,6.873848
CAN,Canada,M,CPI,IX,1941-11,6.952857
CAN,Canada,M,CPI,IX,1941-10,6.873848
CAN,Canada,M,CPI,IX,1941-09,6.873848
CAN,Canada,M,CPI,IX,1941-08,6.794838
CAN,Canada,M,CPI,IX,1941-07,6.715828
CAN,Canada,M,CPI,IX,1941-06,6.636818
CAN,Canada,M,CPI,IX,1941-05,6.478799
CAN,Canada,M,CPI,IX,1941-04,6.478799
CAN,Canada,M,CPI,IX,1941-03,6.478799
CAN,Canada,M,CPI,IX,1941-02,6.478799
CAN,Canada,M,CPI,IX,1941-01,6.478799
CAN,Canada,M,CPI,IX,1940-12,6.478799
CAN,Canada,M,CPI,IX,1940-11,6.399789
CAN,Canada,M,CPI,IX,1940-10,6.399789
CAN,Canada,M,CPI,IX,1940-09,6.399789
CAN,Canada,M,CPI,IX,1940-08,6.32078
CAN,Canada,M,CPI,IX,1940-07,6.32078
CAN,Canada,M,CPI,IX,1940-06,6.24177
CAN,Canada,M,CPI,IX,1940-05,6.24177
CAN,Canada,M,CPI,IX,1940-04,6.24177
CAN,Canada,M,CPI,IX,1940-03,6.24177
CAN,Canada,M,CPI,IX,1940-02,6.16276
CAN,Canada,M,CPI,IX,1940-01,6.16276
CAN,Canada,M,CPI,IX,1939-12,6.16276
CAN,Canada,M,CPI,IX,1939-11,6.16276
CAN,Canada,M,CPI,IX,1939-10,6.16276
CAN,Canada,M,CPI,IX,1939-09,6.004741
CAN,Canada,M,CPI,IX,1939-08,6.004741
CAN,Canada,M,CPI,IX,1939-07,6.004741
CAN,Canada,M,CPI,IX,1939-06,6.004741
CAN,Canada,M,CPI,IX,1939-05,6.004741
CAN,Canada,M,CPI,IX,1939-04,6.004741
CAN,Canada,M,CPI,IX,1939-03,6.004741
CAN,Canada,M,CPI,IX,1939-02,6.004741
CAN,Canada,M,CPI,IX,1939-01,6.004741
CAN,Canada,M,CPI,IX,1938-12,6.004741
CAN,Canada,M,CPI,IX,1938-11,6.004741
CAN,Canada,M,CPI,IX,1938-10,6.004741
CAN,Canada,M,CPI,IX,1938-09,6.08375
CAN,Canada,M,CPI,IX,1938-08,6.16276
CAN,Canada,M,CPI,IX,1938-07,6.16276
CAN,Canada,M,CPI,IX,1938-06,6.08375
CAN,Canada,M,CPI,IX,1938-05,6.08375
CAN,Canada,M,CPI,IX,1938-04,6.16276
CAN,Canada,M,CPI,IX,1938-03,6.16276
CAN,Canada,M,CPI,IX,1938-02,6.08375
CAN,Canada,M,CPI,IX,1938-01,6.08375
CAN,Canada,M,CPI,IX,1937-12,6.16276
CAN,Canada,M,CPI,IX,1937-11,6.16276
CAN,Canada,M,CPI,IX,1937-10,6.16276
CAN,Canada,M,CPI,IX,1937-09,6.08375
CAN,Canada,M,CPI,IX,1937-08,6.08375
CAN,Canada,M,CPI,IX,1937-07,6.004741
CAN,Canada,M,CPI,IX,1937-06,6.004741
CAN,Canada,M,CPI,IX,1937-05,6.004741
CAN,Canada,M,CPI,IX,1937-04,6.004741
CAN,Canada,M,CPI,IX,1937-03,6.004741
CAN,Canada,M,CPI,IX,1937-02,6.004741
CAN,Canada,M,CPI,IX,1937-01,6.004741
CAN,Canada,M,CPI,IX,1936-12,5.925731
CAN,Canada,M,CPI,IX,1936-11,5.925731
CAN,Canada,M,CPI,IX,1936-10,5.925731
CAN,Canada,M,CPI,IX,1936-09,5.846721
CAN,Canada,M,CPI,IX,1936-08,5.846721
CAN,Canada,M,CPI,IX,1936-07,5.846721
CAN,Canada,M,CPI,IX,1936-06,5.767711
CAN,Canada,M,CPI,IX,1936-05,5.767711
CAN,Canada,M,CPI,IX,1936-04,5.767711
CAN,Canada,M,CPI,IX,1936-03,5.846721
CAN,Canada,M,CPI,IX,1936-02,5.846721
CAN,Canada,M,CPI,IX,1936-01,5.846721
CAN,Canada,M,CPI,IX,1935-12,5.846721
CAN,Canada,M,CPI,IX,1935-11,5.846721
CAN,Canada,M,CPI,IX,1935-10,5.767711
CAN,Canada,M,CPI,IX,1935-09,5.767711
CAN,Canada,M,CPI,IX,1935-08,5.688702
CAN,Canada,M,CPI,IX,1935-07,5.688702
CAN,Canada,M,CPI,IX,1935-06,5.688702
CAN,Canada,M,CPI,IX,1935-05,5.688702
CAN,Canada,M,CPI,IX,1935-04,5.688702
CAN,Canada,M,CPI,IX,1935-03,5.688702
CAN,Canada,M,CPI,IX,1935-02,5.688702
CAN,Canada,M,CPI,IX,1935-01,5.688702
CAN,Canada,M,CPI,IX,1934-12,5.688702
CAN,Canada,M,CPI,IX,1934-11,5.688702
CAN,Canada,M,CPI,IX,1934-10,5.688702
CAN,Canada,M,CPI,IX,1934-09,5.688702
CAN,Canada,M,CPI,IX,1934-08,5.688702
CAN,Canada,M,CPI,IX,1934-07,5.688702
CAN,Canada,M,CPI,IX,1934-06,5.688702
CAN,Canada,M,CPI,IX,1934-05,5.688702
CAN,Canada,M,CPI,IX,1934-04,5.767711
CAN,Canada,M,CPI,IX,1957-04,11.61443
CAN,Canada,M,CPI,IX,1957-03,11.53542
CAN,Canada,M,CPI,IX,1957-02,11.53542
CAN,Canada,M,CPI,IX,1957-01,11.53542
CAN,Canada,M,CPI,IX,1956-12,11.53542
CAN,Canada,M,CPI,IX,1956-11,11.53542
CAN,Canada,M,CPI,IX,1956-10,11.45641
CAN,Canada,M,CPI,IX,1956-09,11.3774
CAN,Canada,M,CPI,IX,1956-08,11.45641
CAN,Canada,M,CPI,IX,1956-07,11.3774
CAN,Canada,M,CPI,IX,1956-06,11.29839
CAN,Canada,M,CPI,IX,1956-05,11.14037
CAN,Canada,M,CPI,IX,1956-04,11.14037
CAN,Canada,M,CPI,IX,1956-03,11.14037
CAN,Canada,M,CPI,IX,1956-02,11.14037
CAN,Canada,M,CPI,IX,1956-01,11.21938
CAN,Canada,M,CPI,IX,1955-12,11.21938
CAN,Canada,M,CPI,IX,1955-11,11.21938
CAN,Canada,M,CPI,IX,1955-10,11.21938
CAN,Canada,M,CPI,IX,1955-09,11.21938
CAN,Canada,M,CPI,IX,1955-08,11.14037
CAN,Canada,M,CPI,IX,1955-07,11.14037
CAN,Canada,M,CPI,IX,1955-06,11.14037
CAN,Canada,M,CPI,IX,1955-05,11.14037
CAN,Canada,M,CPI,IX,1955-04,11.14037
CAN,Canada,M,CPI,IX,1955-03,11.14037
CAN,Canada,M,CPI,IX,1955-02,11.14037
CAN,Canada,M,CPI,IX,1955-01,11.14037
CAN,Canada,M,CPI,IX,1954-12,11.14037
CAN,Canada,M,CPI,IX,1954-11,11.21938
CAN,Canada,M,CPI,IX,1954-10,11.21938
CAN,Canada,M,CPI,IX,1954-09,11.21938
CAN,Canada,M,CPI,IX,1954-08,11.21938
CAN,Canada,M,CPI,IX,1954-07,11.14037
CAN,Canada,M,CPI,IX,1954-06,11.14037
CAN,Canada,M,CPI,IX,1954-05,11.06136
CAN,Canada,M,CPI,IX,1954-04,11.06136
CAN,Canada,M,CPI,IX,1954-03,11.06136
CAN,Canada,M,CPI,IX,1954-02,11.14037
CAN,Canada,M,CPI,IX,1954-01,11.14037
CAN,Canada,M,CPI,IX,1953-12,11.14037
CAN,Canada,M,CPI,IX,1953-11,11.14037
CAN,Canada,M,CPI,IX,1953-10,11.21938
CAN,Canada,M,CPI,IX,1953-09,11.14037
CAN,Canada,M,CPI,IX,1953-08,11.14037
CAN,Canada,M,CPI,IX,1953-07,10.98235
CAN,Canada,M,CPI,IX,1953-06,10.98235
CAN,Canada,M,CPI,IX,1953-05,10.98235
CAN,Canada,M,CPI,IX,1953-04,10.98235
CAN,Canada,M,CPI,IX,1953-03,10.98235
CAN,Canada,M,CPI,IX,1953-02,11.06136
CAN,Canada,M,CPI,IX,1953-01,11.14037
CAN,Canada,M,CPI,IX,1952-12,11.14037
CAN,Canada,M,CPI,IX,1952-11,11.14037
CAN,Canada,M,CPI,IX,1952-10,11.14037
CAN,Canada,M,CPI,IX,1952-09,11.14037
CAN,Canada,M,CPI,IX,1952-08,11.14037
CAN,Canada,M,CPI,IX,1952-07,11.14037
CAN,Canada,M,CPI,IX,1952-06,11.14037
CAN,Canada,M,CPI,IX,1952-05,11.14037
CAN,Canada,M,CPI,IX,1952-04,11.21938
CAN,Canada,M,CPI,IX,1952-03,11.21938
CAN,Canada,M,CPI,IX,1952-02,11.29839
CAN,Canada,M,CPI,IX,1952-01,11.3774
CAN,Canada,M,CPI,IX,1951-12,11.29839
CAN,Canada,M,CPI,IX,1951-11,11.29839
CAN,Canada,M,CPI,IX,1951-10,11.21938
CAN,Canada,M,CPI,IX,1951-09,11.14037
CAN,Canada,M,CPI,IX,1951-08,11.06136
CAN,Canada,M,CPI,IX,1951-07,10.98235
CAN,Canada,M,CPI,IX,1951-06,10.98235
CAN,Canada,M,CPI,IX,1951-05,10.74533
CAN,Canada,M,CPI,IX,1951-04,10.74533
CAN,Canada,M,CPI,IX,1951-03,10.58731
CAN,Canada,M,CPI,IX,1951-02,10.5083
CAN,Canada,M,CPI,IX,1951-01,10.27127
CAN,Canada,M,CPI,IX,1950-12,10.19226
CAN,Canada,M,CPI,IX,1950-11,10.19226
CAN,Canada,M,CPI,IX,1950-10,10.19226
CAN,Canada,M,CPI,IX,1950-09,10.03424
CAN,Canada,M,CPI,IX,1950-08,9.876218
CAN,Canada,M,CPI,IX,1950-07,9.797209
CAN,Canada,M,CPI,IX,1950-06,9.718199
CAN,Canada,M,CPI,IX,1950-05,9.718199
CAN,Canada,M,CPI,IX,1950-04,9.718199
CAN,Canada,M,CPI,IX,1950-03,9.718199
CAN,Canada,M,CPI,IX,1950-02,9.639189
CAN,Canada,M,CPI,IX,1950-01,9.560179
CAN,Canada,M,CPI,IX,1949-12,9.639189
CAN,Canada,M,CPI,IX,1949-11,9.718199
CAN,Canada,M,CPI,IX,1949-10,9.718199
CAN,Canada,M,CPI,IX,1949-09,9.639189
CAN,Canada,M,CPI,IX,1949-08,9.639189
CAN,Canada,M,CPI,IX,1949-07,9.560179
CAN,Canada,M,CPI,IX,1949-06,9.560179
CAN,Canada,M,CPI,IX,1949-05,9.560179
CAN,Canada,M,CPI,IX,1949-04,9.560179
CAN,Canada,M,CPI,IX,1949-03,9.560179
CAN,Canada,M,CPI,IX,1949-02,9.560179
CAN,Canada,M,CPI,IX,1949-01,9.560179
CAN,Canada,M,CPI,IX,1948-12,9.560179
CAN,Canada,M,CPI,IX,1948-11,9.560179
CAN,Canada,M,CPI,IX,1948-10,9.560179
CAN,Canada,M,CPI,IX,1948-09,9.560179
CAN,Canada,M,CPI,IX,1948-08,9.40216
CAN,Canada,M,CPI,IX,1948-07,9.32315
CAN,Canada,M,CPI,IX,1948-06,9.32315
CAN,Canada,M,CPI,IX,1948-05,9.165131
CAN,Canada,M,CPI,IX,1948-04,9.086121
CAN,Canada,M,CPI,IX,1948-03,9.007111
CAN,Canada,M,CPI,IX,1948-02,9.007111
CAN,Canada,M,CPI,IX,1948-01,8.849092
CAN,Canada,M,CPI,IX,1947-12,8.770082
CAN,Canada,M,CPI,IX,1947-11,8.612062
CAN,Canada,M,CPI,IX,1947-10,8.533052
CAN,Canada,M,CPI,IX,1947-09,8.375033
CAN,Canada,M,CPI,IX,1947-08,8.138003
CAN,Canada,M,CPI,IX,1947-07,8.138003
CAN,Canada,M,CPI,IX,1947-06,8.058994
CAN,Canada,M,CPI,IX,1947-05,7.979984
CAN,Canada,M,CPI,IX,1947-04,7.821965
CAN,Canada,M,CPI,IX,1947-03,7.742955
CAN,Canada,M,CPI,IX,1947-02,7.663945
CAN,Canada,M,CPI,IX,1947-01,7.663945
CAN,Canada,M,CPI,IX,1946-12,7.663945
CAN,Canada,M,CPI,IX,1946-11,7.663945
CAN,Canada,M,CPI,IX,1946-10,7.663945
CAN,Canada,M,CPI,IX,1946-09,7.584936
CAN,Canada,M,CPI,IX,1946-08,7.584936
CAN,Canada,M,CPI,IX,1946-07,7.505926
CAN,Canada,M,CPI,IX,1946-06,7.426916
CAN,Canada,M,CPI,IX,1946-05,7.268897
CAN,Canada,M,CPI,IX,1946-04,7.268897
CAN,Canada,M,CPI,IX,1946-03,7.268897
CAN,Canada,M,CPI,IX,1946-02,7.268897
CAN,Canada,M,CPI,IX,1946-01,7.268897
CAN,Canada,M,CPI,IX,1945-12,7.268897
CAN,Canada,M,CPI,IX,1945-11,7.268897
CAN,Canada,M,CPI,IX,1945-10,7.268897
CAN,Canada,M,CPI,IX,1969-01,15.16987
CAN,Canada,M,CPI,IX,1968-12,15.16987
CAN,Canada,M,CPI,IX,1968-11,15.16987
CAN,Canada,M,CPI,IX,1968-10,15.01185
CAN,Canada,M,CPI,IX,1968-09,15.01185
CAN,Canada,M,CPI,IX,1968-08,15.01185
CAN,Canada,M,CPI,IX,1968-07,14.93284
CAN,Canada,M,CPI,IX,1968-06,14.77482
CAN,Canada,M,CPI,IX,1968-05,14.69581
CAN,Canada,M,CPI,IX,1968-04,14.69581
CAN,Canada,M,CPI,IX,1968-03,14.69581
CAN,Canada,M,CPI,IX,1968-02,14.6168
CAN,Canada,M,CPI,IX,1968-01,14.6168
CAN,Canada,M,CPI,IX,1967-12,14.53779
CAN,Canada,M,CPI,IX,1967-11,14.45878
CAN,Canada,M,CPI,IX,1967-10,14.45878
CAN,Canada,M,CPI,IX,1967-09,14.45878
CAN,Canada,M,CPI,IX,1967-08,14.45878
CAN,Canada,M,CPI,IX,1967-07,14.37977
CAN,Canada,M,CPI,IX,1967-06,14.30076
CAN,Canada,M,CPI,IX,1967-05,14.22175
CAN,Canada,M,CPI,IX,1967-04,14.14274
CAN,Canada,M,CPI,IX,1967-03,14.06373
CAN,Canada,M,CPI,IX,1967-02,13.98472
CAN,Canada,M,CPI,IX,1967-01,13.98472
CAN,Canada,M,CPI,IX,1966-12,13.98472
CAN,Canada,M,CPI,IX,1966-11,13.90571
CAN,Canada,M,CPI,IX,1966-10,13.90571
CAN,Canada,M,CPI,IX,1966-09,13.90571
CAN,Canada,M,CPI,IX,1966-08,13.90571
CAN,Canada,M,CPI,IX,1966-07,13.8267
CAN,Canada,M,CPI,IX,1966-06,13.8267
CAN,Canada,M,CPI,IX,1966-05,13.7477
CAN,Canada,M,CPI,IX,1966-04,13.7477
CAN,Canada,M,CPI,IX,1966-03,13.66869
CAN,Canada,M,CPI,IX,1966-02,13.58968
CAN,Canada,M,CPI,IX,1966-01,13.51067
CAN,Canada,M,CPI,IX,1965-12,13.51067
CAN,Canada,M,CPI,IX,1965-11,13.43166
CAN,Canada,M,CPI,IX,1965-10,13.35265
CAN,Canada,M,CPI,IX,1965-09,13.35265
CAN,Canada,M,CPI,IX,1965-08,13.35265
CAN,Canada,M,CPI,IX,1965-07,13.35265
CAN,Canada,M,CPI,IX,1965-06,13.35265
CAN,Canada,M,CPI,IX,1965-05,13.19463
CAN,Canada,M,CPI,IX,1965-04,13.19463
CAN,Canada,M,CPI,IX,1965-03,13.11562
CAN,Canada,M,CPI,IX,1965-02,13.11562
CAN,Canada,M,CPI,IX,1965-01,13.11562
CAN,Canada,M,CPI,IX,1964-12,13.11562
CAN,Canada,M,CPI,IX,1964-11,13.03661
CAN,Canada,M,CPI,IX,1964-10,13.03661
CAN,Canada,M,CPI,IX,1964-09,13.03661
CAN,Canada,M,CPI,IX,1964-08,13.03661
